"","year","inst","numx","men","women","major","stem"
"7535",2003,"Total",35,5446,5132,"Veterinary medicine","STEM"
"7536",2003,"Total",36,4497,2090,"Fisheries science","STEM"
"7537",2003,"Total",37,14365,10824,"Agricultural sciences: Others","STEM"
"7538",2003,"Total",38,31282,15578,"Medicine","Health"
"7539",2003,"Total",39,10790,6026,"Dentistry","Health"
"7540",2003,"Total",40,16538,23605,"Pharmacy","Health"
"7541",2003,"Total",41,1539,23487,"Nursing","Health"
"7542",2003,"Total",42,10784,24832,"Health: Others","Health"
"7543",2003,"Total",43,712,57,"Merchant marine","Non-STEM"
"7544",2003,"Total",44,2024,20837,"Home economics","Non-STEM"
"7545",2003,"Total",45,797,16874,"Food science","Non-STEM"
"7546",2003,"Total",46,74,5282,"Clothing","Non-STEM"
"7547",2003,"Total",47,33,1676,"Housing","Non-STEM"
"7548",2003,"Total",48,422,5052,"Child","Non-STEM"
"7549",2003,"Total",49,7427,16196,"Pedagogy","Non-STEM"
"7550",2003,"Total",50,3857,5322,"Elementary school education","Non-STEM"
"7551",2003,"Total",51,884,708,"Junior high school education","Non-STEM"
"7552",2003,"Total",52,0,0,"High school education","Non-STEM"
"7553",2003,"Total",53,45,128,"Specialized subjects education","Non-STEM"
"7554",2003,"Total",54,0,1,"Visually impaired education","Non-STEM"
"7555",2003,"Total",55,0,0,"Deaf education","Non-STEM"
"7556",2003,"Total",56,82,344,"Special school education","Non-STEM"
"7557",2003,"Total",57,28,145,"Kindergarten education","Non-STEM"
"7558",2003,"Total",58,14758,9393,"Physical education","Non-STEM"
"7559",2003,"Total",59,25853,52090,"Pedagogy: Others","Non-STEM"
"7560",2003,"Total",60,4029,8267,"Fine arts","Non-STEM"
"7561",2003,"Total",61,6038,10083,"Design","Non-STEM"
"7562",2003,"Total",62,3593,18084,"Music","Non-STEM"
"7563",2003,"Total",63,8388,13077,"Fine arts: Others","Non-STEM"
"7564",2003,"Total",64,1706,2499,"Liberal arts","Non-STEM"
"7565",2003,"Total",65,266,341,"General science","Non-STEM"
"7566",2003,"Total",66,2410,1658,"Liberal arts (humanities and social sciene)","Non-STEM"
"7567",2003,"Total",67,4443,640,"Liberal arts (science)","Non-STEM"
"7568",2003,"National",1,190,672,"Literature","Non-STEM"
"7569",2003,"National",2,649,457,"History","Non-STEM"
"7570",2003,"National",3,53,27,"Philosophy","Non-STEM"
"7571",2003,"National",4,10982,20035,"Humanities: Others","Non-STEM"
"7572",2003,"National",5,13181,8111,"Law and politics","Non-STEM"
"7573",2003,"National",6,28121,11821,"Commerce and economics","Non-STEM"
"7574",2003,"National",7,1936,1757,"Sociology","Non-STEM"
"7575",2003,"National",8,6882,5448,"Social sciences: Others","Non-STEM"
"7576",2003,"National",9,5204,1539,"Mathematics","STEM"
"7577",2003,"National",10,4262,754,"Physics","STEM"
"7578",2003,"National",11,2619,1275,"Chemistry","STEM"
"7579",2003,"National",12,2084,1686,"Biology","STEM"
"7580",2003,"National",13,877,272,"Geography","STEM"
"7581",2003,"National",14,9115,3442,"Physical sciences: Others","STEM"
"7582",2003,"National",15,24685,1119,"Mechanical engineering","STEM"
"7583",2003,"National",16,40707,2957,"Telecommunications engineering","STEM"
"7584",2003,"National",17,13421,2953,"Civil engineering","STEM"
"7585",2003,"National",18,17302,4148,"Applied chemistry","STEM"
"7586",2003,"National",19,2726,118,"Applied science","STEM"
"7587",2003,"National",20,210,8,"Nuclear engineering","STEM"
"7588",2003,"National",21,91,14,"Mining engineering","STEM"
"7589",2003,"National",22,648,34,"Metallurgical engineering","STEM"
"7590",2003,"National",23,1218,329,"Textile engineering","STEM"
"7591",2003,"National",24,6,0,"Marine engineering","STEM"
"7592",2003,"National",25,117,7,"Aeronautical engineering","STEM"
"7593",2003,"National",26,184,28,"Engineering management","STEM"
"7594",2003,"National",27,7,1,"Crafts","STEM"
"7595",2003,"National",28,25433,4807,"Engineering: Others","STEM"
"7596",2003,"National",29,2348,1975,"Agricultural sciences","STEM"
"7597",2003,"National",30,886,740,"Agricultural chemistry","STEM"
"7598",2003,"National",31,551,176,"Agricultural engineering","STEM"
"7599",2003,"National",32,322,203,"Agricultural economics","STEM"
"7600",2003,"National",33,555,319,"Forestry","STEM"
"7601",2003,"National",34,0,0,"Forest products","STEM"
"7602",2003,"National",35,1718,1347,"Veterinary medicine","STEM"
"7603",2003,"National",36,2177,1212,"Fisheries science","STEM"
"7604",2003,"National",37,9284,6821,"Agricultural sciences: Others","STEM"
"7605",2003,"National",38,16877,7946,"Medicine","Health"
"7606",2003,"National",39,2390,1617,"Dentistry","Health"
"7607",2003,"National",40,2474,2306,"Pharmacy","Health"
"7608",2003,"National",41,246,4367,"Nursing","Health"
"7609",2003,"National",42,2037,7722,"Health: Others","Health"
"7610",2003,"National",43,712,57,"Merchant marine","Non-STEM"
"7611",2003,"National",44,0,1281,"Home economics","Non-STEM"
"7612",2003,"National",45,0,0,"Food science","Non-STEM"
"7613",2003,"National",46,0,0,"Clothing","Non-STEM"
"7614",2003,"National",47,0,0,"Housing","Non-STEM"
"7615",2003,"National",48,0,0,"Child","Non-STEM"
"7616",2003,"National",49,1212,1938,"Pedagogy","Non-STEM"
"7617",2003,"National",50,3817,5249,"Elementary school education","Non-STEM"
"7618",2003,"National",51,884,708,"Junior high school education","Non-STEM"
"7619",2003,"National",52,0,0,"High school education","Non-STEM"
"7620",2003,"National",53,45,128,"Specialized subjects education","Non-STEM"
"7621",2003,"National",54,0,1,"Visually impaired education","Non-STEM"
"7622",2003,"National",55,0,0,"Deaf education","Non-STEM"
"7623",2003,"National",56,82,344,"Special school education","Non-STEM"
"7624",2003,"National",57,28,145,"Kindergarten education","Non-STEM"
"7625",2003,"National",58,1232,489,"Physical education","Non-STEM"
"7626",2003,"National",59,21785,35215,"Pedagogy: Others","Non-STEM"
"7627",2003,"National",60,198,214,"Fine arts","Non-STEM"
"7628",2003,"National",61,83,107,"Design","Non-STEM"
"7629",2003,"National",62,306,679,"Music","Non-STEM"
"7630",2003,"National",63,353,618,"Fine arts: Others","Non-STEM"
"7631",2003,"National",64,323,535,"Liberal arts","Non-STEM"
"7632",2003,"National",65,261,341,"General science","Non-STEM"
"7633",2003,"National",66,2410,1125,"Liberal arts (humanities and social sciene)","Non-STEM"
"7634",2003,"National",67,3492,486,"Liberal arts (science)","Non-STEM"
"7635",2003,"Public",1,2017,6866,"Literature","Non-STEM"
"7636",2003,"Public",2,125,123,"History","Non-STEM"
"7637",2003,"Public",3,37,259,"Philosophy","Non-STEM"
"7638",2003,"Public",4,1864,6220,"Humanities: Others","Non-STEM"
"7639",2003,"Public",5,1699,1294,"Law and politics","Non-STEM"
"7640",2003,"Public",6,14934,7993,"Commerce and economics","Non-STEM"
"7641",2003,"Public",7,1674,3630,"Sociology","Non-STEM"
"7642",2003,"Public",8,1612,1390,"Social sciences: Others","Non-STEM"
"7643",2003,"Public",9,554,257,"Mathematics","STEM"
"7644",2003,"Public",10,350,57,"Physics","STEM"
"7645",2003,"Public",11,308,155,"Chemistry","STEM"
"7646",2003,"Public",12,133,117,"Biology","STEM"
"7647",2003,"Public",13,128,62,"Geography","STEM"
"7648",2003,"Public",14,1574,983,"Physical sciences: Others","STEM"
"7649",2003,"Public",15,2586,139,"Mechanical engineering","STEM"
"7650",2003,"Public",16,4618,688,"Telecommunications engineering","STEM"
"7651",2003,"Public",17,1663,533,"Civil engineering","STEM"
"7652",2003,"Public",18,863,237,"Applied chemistry","STEM"
"7653",2003,"Public",19,202,25,"Applied science","STEM"
"7654",2003,"Public",20,0,0,"Nuclear engineering","STEM"
"7655",2003,"Public",21,0,0,"Mining engineering","STEM"
"7656",2003,"Public",22,0,0,"Metallurgical engineering","STEM"
"7657",2003,"Public",23,0,0,"Textile engineering","STEM"
"7658",2003,"Public",24,0,0,"Marine engineering","STEM"
"7659",2003,"Public",25,311,25,"Aeronautical engineering","STEM"
"7660",2003,"Public",26,429,71,"Engineering management","STEM"
"7661",2003,"Public",27,0,0,"Crafts","STEM"
"7662",2003,"Public",28,2884,827,"Engineering: Others","STEM"
"7663",2003,"Public",29,182,162,"Agricultural sciences","STEM"
"7664",2003,"Public",30,181,166,"Agricultural chemistry","STEM"
"7665",2003,"Public",31,0,0,"Agricultural engineering","STEM"
"7666",2003,"Public",32,0,0,"Agricultural economics","STEM"
"7667",2003,"Public",33,91,70,"Forestry","STEM"
"7668",2003,"Public",34,0,0,"Forest products","STEM"
"7669",2003,"Public",35,145,125,"Veterinary medicine","STEM"
"7670",2003,"Public",36,104,78,"Fisheries science","STEM"
"7671",2003,"Public",37,797,789,"Agricultural sciences: Others","STEM"
"7672",2003,"Public",38,2685,1321,"Medicine","Health"
"7673",2003,"Public",39,380,208,"Dentistry","Health"
"7674",2003,"Public",40,809,734,"Pharmacy","Health"
"7675",2003,"Public",41,543,8954,"Nursing","Health"
"7676",2003,"Public",42,751,1769,"Health: Others","Health"
"7677",2003,"Public",43,0,0,"Merchant marine","Non-STEM"
"7678",2003,"Public",44,116,902,"Home economics","Non-STEM"
"7679",2003,"Public",45,74,783,"Food science","Non-STEM"
"7680",2003,"Public",46,0,99,"Clothing","Non-STEM"
"7681",2003,"Public",47,2,0,"Housing","Non-STEM"
"7682",2003,"Public",48,0,0,"Child","Non-STEM"
"7683",2003,"Public",49,36,198,"Pedagogy","Non-STEM"
"7684",2003,"Public",50,0,0,"Elementary school education","Non-STEM"
"7685",2003,"Public",51,0,0,"Junior high school education","Non-STEM"
"7686",2003,"Public",52,0,0,"High school education","Non-STEM"
"7687",2003,"Public",53,0,0,"Specialized subjects education","Non-STEM"
"7688",2003,"Public",54,0,0,"Visually impaired education","Non-STEM"
"7689",2003,"Public",55,0,0,"Deaf education","Non-STEM"
"7690",2003,"Public",56,0,0,"Special school education","Non-STEM"
"7691",2003,"Public",57,0,0,"Kindergarten education","Non-STEM"
"7692",2003,"Public",58,0,0,"Physical education","Non-STEM"
"7693",2003,"Public",59,317,647,"Pedagogy: Others","Non-STEM"
"7694",2003,"Public",60,395,976,"Fine arts","Non-STEM"
"7695",2003,"Public",61,230,445,"Design","Non-STEM"
"7696",2003,"Public",62,159,677,"Music","Non-STEM"
"7697",2003,"Public",63,138,456,"Fine arts: Others","Non-STEM"
"7698",2003,"Public",64,109,321,"Liberal arts","Non-STEM"
"7699",2003,"Public",65,5,0,"General science","Non-STEM"
"7700",2003,"Public",66,0,0,"Liberal arts (humanities and social sciene)","Non-STEM"
"7701",2003,"Public",67,0,0,"Liberal arts (science)","Non-STEM"
"7702",2003,"Private",1,46036,127503,"Literature","Non-STEM"
"7703",2003,"Private",2,17559,14370,"History","Non-STEM"
"7704",2003,"Private",3,16064,18566,"Philosophy","Non-STEM"
"7705",2003,"Private",4,37584,81313,"Humanities: Others","Non-STEM"
"7706",2003,"Private",5,119828,49203,"Law and politics","Non-STEM"
"7707",2003,"Private",6,386307,109557,"Commerce and economics","Non-STEM"
"7708",2003,"Private",7,69835,83401,"Sociology","Non-STEM"
"7709",2003,"Private",8,32690,17356,"Social sciences: Others","Non-STEM"
"7710",2003,"Private",9,12682,2851,"Mathematics","STEM"
"7711",2003,"Private",10,8469,1060,"Physics","STEM"
"7712",2003,"Private",11,6793,3190,"Chemistry","STEM"
"7713",2003,"Private",12,1675,1240,"Biology","STEM"
"7714",2003,"Private",13,1617,403,"Geography","STEM"
"7715",2003,"Private",14,7008,3435,"Physical sciences: Others","STEM"
"7716",2003,"Private",15,54512,1330,"Mechanical engineering","STEM"
"7717",2003,"Private",16,93801,5324,"Telecommunications engineering","STEM"
"7718",2003,"Private",17,50576,7914,"Civil engineering","STEM"
"7719",2003,"Private",18,18295,4560,"Applied chemistry","STEM"
"7720",2003,"Private",19,1343,144,"Applied science","STEM"
"7721",2003,"Private",20,236,12,"Nuclear engineering","STEM"
"7722",2003,"Private",21,0,0,"Mining engineering","STEM"
"7723",2003,"Private",22,662,26,"Metallurgical engineering","STEM"
"7724",2003,"Private",23,0,0,"Textile engineering","STEM"
"7725",2003,"Private",24,483,31,"Marine engineering","STEM"
"7726",2003,"Private",25,2129,136,"Aeronautical engineering","STEM"
"7727",2003,"Private",26,11204,1267,"Engineering management","STEM"
"7728",2003,"Private",27,1256,581,"Crafts","STEM"
"7729",2003,"Private",28,24848,6917,"Engineering: Others","STEM"
"7730",2003,"Private",29,3648,2165,"Agricultural sciences","STEM"
"7731",2003,"Private",30,2914,2787,"Agricultural chemistry","STEM"
"7732",2003,"Private",31,1849,882,"Agricultural engineering","STEM"
"7733",2003,"Private",32,2432,662,"Agricultural economics","STEM"
"7734",2003,"Private",33,529,298,"Forestry","STEM"
"7735",2003,"Private",34,0,0,"Forest products","STEM"
"7736",2003,"Private",35,3583,3660,"Veterinary medicine","STEM"
"7737",2003,"Private",36,2216,800,"Fisheries science","STEM"
"7738",2003,"Private",37,4284,3214,"Agricultural sciences: Others","STEM"
"7739",2003,"Private",38,11720,6311,"Medicine","Health"
"7740",2003,"Private",39,8020,4201,"Dentistry","Health"
"7741",2003,"Private",40,13255,20565,"Pharmacy","Health"
"7742",2003,"Private",41,750,10166,"Nursing","Health"
"7743",2003,"Private",42,7996,15341,"Health: Others","Health"
"7744",2003,"Private",43,0,0,"Merchant marine","Non-STEM"
"7745",2003,"Private",44,1908,18654,"Home economics","Non-STEM"
"7746",2003,"Private",45,723,16091,"Food science","Non-STEM"
"7747",2003,"Private",46,74,5183,"Clothing","Non-STEM"
"7748",2003,"Private",47,31,1676,"Housing","Non-STEM"
"7749",2003,"Private",48,422,5052,"Child","Non-STEM"
"7750",2003,"Private",49,6179,14060,"Pedagogy","Non-STEM"
"7751",2003,"Private",50,40,73,"Elementary school education","Non-STEM"
"7752",2003,"Private",51,0,0,"Junior high school education","Non-STEM"
"7753",2003,"Private",52,0,0,"High school education","Non-STEM"
"7754",2003,"Private",53,0,0,"Specialized subjects education","Non-STEM"
"7755",2003,"Private",54,0,0,"Visually impaired education","Non-STEM"
"7756",2003,"Private",55,0,0,"Deaf education","Non-STEM"
"7757",2003,"Private",56,0,0,"Special school education","Non-STEM"
"7758",2003,"Private",57,0,0,"Kindergarten education","Non-STEM"
"7759",2003,"Private",58,13526,8904,"Physical education","Non-STEM"
"7760",2003,"Private",59,3751,16228,"Pedagogy: Others","Non-STEM"
"7761",2003,"Private",60,3436,7077,"Fine arts","Non-STEM"
"7762",2003,"Private",61,5725,9531,"Design","Non-STEM"
"7763",2003,"Private",62,3128,16728,"Music","Non-STEM"
"7764",2003,"Private",63,7897,12003,"Fine arts: Others","Non-STEM"
"7765",2003,"Private",64,1274,1643,"Liberal arts","Non-STEM"
"7766",2003,"Private",65,0,0,"General science","Non-STEM"
"7767",2003,"Private",66,0,533,"Liberal arts (humanities and social sciene)","Non-STEM"
"7768",2003,"Private",67,951,154,"Liberal arts (science)","Non-STEM"
"7769",2004,"Total",1,45562,125522,"Literature","Non-STEM"
"7770",2004,"Total",2,17138,14483,"History","Non-STEM"
"7771",2004,"Total",3,16895,22118,"Philosophy","Non-STEM"
"7772",2004,"Total",4,53263,113205,"Humanities: Others","Non-STEM"
"7773",2004,"Total",5,129898,57661,"Law and politics","Non-STEM"
"7774",2004,"Total",6,414046,126391,"Commerce and economics","Non-STEM"
"7775",2004,"Total",7,76241,90203,"Sociology","Non-STEM"
"7776",2004,"Total",8,42801,24521,"Social sciences: Others","Non-STEM"
"7777",2004,"Total",9,17496,4272,"Mathematics","STEM"
"7778",2004,"Total",10,12647,1792,"Physics","STEM"
"7779",2004,"Total",11,9450,4374,"Chemistry","STEM"
"7780",2004,"Total",12,3852,3020,"Biology","STEM"
"7781",2004,"Total",13,3206,896,"Geography","STEM"
"7782",2004,"Total",14,18193,8200,"Physical sciences: Others","STEM"
"7783",2004,"Total",15,78827,2429,"Mechanical engineering","STEM"
"7784",2004,"Total",16,136865,8892,"Telecommunications engineering","STEM"
"7785",2004,"Total",17,63017,11400,"Civil engineering","STEM"
"7786",2004,"Total",18,35824,8587,"Applied chemistry","STEM"
"7787",2004,"Total",19,4228,274,"Applied science","STEM"
"7788",2004,"Total",20,309,10,"Nuclear engineering","STEM"
"7789",2004,"Total",21,78,14,"Mining engineering","STEM"
"7790",2004,"Total",22,960,49,"Metallurgical engineering","STEM"
"7791",2004,"Total",23,1237,288,"Textile engineering","STEM"
"7792",2004,"Total",24,699,47,"Marine engineering","STEM"
"7793",2004,"Total",25,2592,169,"Aeronautical engineering","STEM"
"7794",2004,"Total",26,10264,1183,"Engineering management","STEM"
"7795",2004,"Total",27,1019,451,"Crafts","STEM"
"7796",2004,"Total",28,56463,12932,"Engineering: Others","STEM"
"7797",2004,"Total",29,6311,4164,"Agricultural sciences","STEM"
"7798",2004,"Total",30,3962,3616,"Agricultural chemistry","STEM"
"7799",2004,"Total",31,2346,1002,"Agricultural engineering","STEM"
"7800",2004,"Total",32,2698,861,"Agricultural economics","STEM"
"7801",2004,"Total",33,1226,670,"Forestry","STEM"
"7802",2004,"Total",34,0,0,"Forest products","STEM"
"7803",2004,"Total",35,5493,5103,"Veterinary medicine","STEM"
"7804",2004,"Total",36,4577,2038,"Fisheries science","STEM"
"7805",2004,"Total",37,14612,10993,"Agricultural sciences: Others","STEM"
"7806",2004,"Total",38,31293,15515,"Medicine","Health"
"7807",2004,"Total",39,10668,6025,"Dentistry","Health"
"7808",2004,"Total",40,17969,24741,"Pharmacy","Health"
"7809",2004,"Total",41,1814,25664,"Nursing","Health"
"7810",2004,"Total",42,13473,27275,"Health: Others","Health"
"7811",2004,"Total",43,558,39,"Merchant marine","Non-STEM"
"7812",2004,"Total",44,2198,21054,"Home economics","Non-STEM"
"7813",2004,"Total",45,1299,20015,"Food science","Non-STEM"
"7814",2004,"Total",46,143,5761,"Clothing","Non-STEM"
"7815",2004,"Total",47,52,1710,"Housing","Non-STEM"
"7816",2004,"Total",48,447,4464,"Child","Non-STEM"
"7817",2004,"Total",49,7259,15934,"Pedagogy","Non-STEM"
"7818",2004,"Total",50,3817,5250,"Elementary school education","Non-STEM"
"7819",2004,"Total",51,758,633,"Junior high school education","Non-STEM"
"7820",2004,"Total",52,0,0,"High school education","Non-STEM"
"7821",2004,"Total",53,21,72,"Specialized subjects education","Non-STEM"
"7822",2004,"Total",54,0,0,"Visually impaired education","Non-STEM"
"7823",2004,"Total",55,0,0,"Deaf education","Non-STEM"
"7824",2004,"Total",56,86,327,"Special school education","Non-STEM"
"7825",2004,"Total",57,25,140,"Kindergarten education","Non-STEM"
"7826",2004,"Total",58,14865,9407,"Physical education","Non-STEM"
"7827",2004,"Total",59,27039,53839,"Pedagogy: Others","Non-STEM"
"7828",2004,"Total",60,3848,8387,"Fine arts","Non-STEM"
"7829",2004,"Total",61,6097,10563,"Design","Non-STEM"
"7830",2004,"Total",62,3723,17284,"Music","Non-STEM"
"7831",2004,"Total",63,8480,13777,"Fine arts: Others","Non-STEM"
"7832",2004,"Total",64,1493,2324,"Liberal arts","Non-STEM"
"7833",2004,"Total",65,263,341,"General science","Non-STEM"
